source_org,file_name,paper_title,insight_1,insight_2,insight_3,insight_4
CC_Judge,3 February 2026_Why biodiversity finance has become a big deal.md,Why biodiversity finance has become a big deal,"Biodiversity risk is starting to be priced by markets, but with mixed results.",Markets react negatively when biodiversity risks are highlighted through policy moments like the launch of TNFD and Kunming Declaration.,"Compared to carbon risk, biodiversity risk pricing is still patchy and inconsistent due to less developed regulatory frameworks, harder exposure measurement, and thinner disclosure.","The papers in the Special Issue collectively argue that biodiversity risk is moving in the same direction as carbon risk, just with a delay."
CC_Judge,3 July 2025_How we are all complicit in organisational lethality.md,How we are all complicit in organisational lethality,[Cambridge Centre for Social Innovation (CCSI)](/tag/cambridge-centre-for-social-innovation),[Neil Stott](/tag/neil-stott),[organisational lethality](/tag/organisational-lethality),[social innovation](/tag/social-innovation)
CC_Judge,3 March 2026_How leaders turn negative emotions into positive outcomes.md,How leaders turn negative emotions into positive outcomes,The sustained period of the pandemic allowed examination of individual-level effects of workplace emotions across time and different groups.,There was a significant amount of published empirical research relating to emotions during the pandemic period.,"Emotions measured in terms of 'daily' or 'right now' had the highest ratio of positive effects (23.64%), followed by emotions measured 'weekly' (12.98%), 'monthly' (8.11%), as a trait (5.71%), or 'in general' (1.72%).",Several papers that form part of the review by Jochen and his co-authors focus on the skills of self-relaxation that allow people to reduce the negative effect of responding to challenging situations.
CC_Judge,3 November 2025_How firms can prioritise risks in the low-carbon transition.md,How firms can prioritize risks in the low-carbon transition,[Centre’s research taps into work done by the Network of Central Banks and Supervisors for Greening the Financial System (NGFS),"The Financial class of risks outlined in the Taxonomy includes economic variables such as energy price fluctuations, market crisis such as industry underperformance and company outlook such as climate-related credit rating downgrades.","proactively identify transition risks for businesses within the next 10 years, understand their systemic interactions and develop tools that support strategic resilience-building across sectors.","the topic of climate change is on the agenda of boards, and the climate transition risk taxonomy can structure awareness at that level."
CC_Judge,30 January 2025_Embracing innovation- accelerate your AI career with an MBA.md,30 January 2025 Embracing innovation- accelerate your AI career with an MBA,[MBA alumnus enables AR communications for one of Europe’s hottest AI startups](https://www.jbs.cam.ac.uk/2023/mba-alumnus-enables-ar-communications-for-one-of-europes-hottest-ai-startups/),[Meet our leading MBA professors: David Stillwell](https://www.jbs.cam.ac.uk/2023/meet-our-leading-mba-professors-david-stillwell/),[What to expect from AI: expert insights on trends and risks](https://www.jbs.cam.ac.uk/2024/what-to-expect-from-ai-expert-insights-on-trends-and-risks/),[Meet the Cambridge MBA](https://www.jbs.cam.ac.uk/masters-degrees/mba//events/)
CC_Judge,30 January 2025_How repeat visits to the same GP can save cost and boost healthcare outcomes.md,How repeat visits to the same GP can save cost and boost healthcare outcomes,"[Stefan Scholtes](/people/stefan-scholtes/) - Director, Cambridge Centre for Health Leadership and Enterprise","[Kajaria-Montag, H., Freeman, M. and Scholtes, S.] - Continuity of care increases physician productivity in primary care.","[F. Miedaner, L. Kuntz, K. Ellermann, B. Roth and S. Scholtes] - Service quality implications of long periods of consecutive working days: an empirical study of neonatal intensive care nursing teams.","[L. Kuntz, S. Scholtes and S. Sulz] - Separate and concentrate: accounting for patient complexity in general hospitals."
CC_Judge,4 March 2025_Should wealthy nations help vulnerable countries-.md,Should wealthy nations help vulnerable countries?,"Use the global social cost of carbon, not the domestic social cost of carbon.",Wealthy countries should help poor countries to adapt to climate change.,"Choice Engines can help people make better choices, including more just ones.",Present bias really matters in understanding opposition to climate policies.
CC_Judge,"4 November 2025_Can business reset for climate goals, 10 years on-.md","Can business reset for climate goals, 10 years on-",Why biodiversity finance has become a big deal,Funding the sun: New paradigms for financing off-grid solar companies,Transition finance: Bridging the climate investment gap,Why AI’s role in the circular economy is deeply contested
CC_Judge,6 January 2026_A look ahead at 2026- predictions and hopes.md,6 January 2026_A look ahead at 2026- predictions and hopes,[My Cambridge MFin interview prep: how I got ready](https://www.jbs.cam.ac.uk/2026/my-cambridge-mfin-interview-prep-how-i-got-ready/),[Study looks at emotional yield of collectibles like art and wine](https://www.jbs.cam.ac.uk/2026/study-looks-at-emotional-yield-of-collectibles-like-art-and-wine/),[Risk of burnout as AI upends the workplace](https://www.jbs.cam.ac.uk/2026/risk-of-burnout-as-ai-upends-the-workplace/),"[In marketing, a focus on both global aspiration and local authenticity](https://www.jbs.cam.ac.uk/2026/in-marketing-a-focus-on-global-aspiration-and-local-authenticity/)"
CC_Judge,6 June 2025_Data sharing as the way forward.md,Data sharing as the way forward,[Why quantum matters now for blockchain](https://www.jbs.cam.ac.uk/2025/why-quantum-matters-now-for-blockchain/),[How can AI in finance realise its full potential?](https://www.jbs.cam.ac.uk/2025/how-can-ai-in-finance-realise-its-full-potential/),[Global Open Banking and Open Finance Report](https://www.jbs.cam.ac.uk/global-open-banking-and-open-finance-report/),[National Payments Vision](https://www.fca.org.uk/national-payments-vision)
CC_Judge,6 June 2025_From automation to autonomy- the agentic AI era of financial services.md,From automation to autonomy: the agentic AI era of financial services,[Why quantum matters now for blockchain](https://www.jbs.cam.ac.uk/2025/why-quantum-matters-now-for-blockchain/),[How can AI in finance realise its full potential?](https://www.jbs.cam.ac.uk/2025/how-can-ai-in-finance-realise-its-full-potential/),[Why quantum matters now for blockchain](https://www.jbs.cam.ac.uk/2026/crypto-privacy-after-sanctions-the-return-of-coin-mixers/),[How can AI in finance realise its full potential?](https://www.jbs.cam.ac.uk/2025/how-can-ai-in-finance-realise-its-full-potential/)
CC_Judge,6 June 2025_From innovation delta to regulatory singularity- how innovative regulatory systems can help regulation keep pace with financial innovation.md,From innovation delta to regulatory singularity: How innovative regulatory systems can help regulation keep pace with financial innovation,"[21] N. Bostrom, 'Superintelligence: Paths, Dangers, Strategies'","[22] G. Brown, M.A. El-Erian, and M. Spence, 'Permacrisis: A Plan to Fix a Fractured World (with R. Lidow)'","[24] Organisation for Economic Co-operation and Development (OECD), 'Anticipatory governance'",[26] UK Digital Regulation Cooperation Forum
CC_Judge,6 June 2025_Put your resources to work- strategies for business success.md,Exploring responses to conflicting demands: theorizing from a study of social entrepreneurs.,"Information complexity increases due to dispersed information across multiple locations with varying content and structures, making it difficult for headquarters to comprehensively understand unique needs of each business unit.",Inertia disadvantage diminishes in dynamic environments where there is strong competition requiring faster action in utilising private information not widely available in the marketplace.,"Recent experience in entering new markets and organisational slack, or excess financial or human resources that exceed a firm’s immediate operational needs, can reduce inertia.",Branching into unrelated markets can slow down resource decisions.
CC_Judge,6 June 2025_Transition finance- bridging the climate investment gap.md,6 June 2025 Transition finance - bridging the climate investment gap,[‘The Paris Agreement.’](https://unfccc.int/process-and-meetings/the-paris-agreement) UNFCCC,[What You Need to Know About World Bank Group Alignment with the Paris Agreement.](https://www.worldbank.org/en/news/feature/2023/07/10/what-you-need-to-know-about-world-bank-group-alignment-with-the-paris-agreement) World Bank,[Global Landscape of Climate Finance 2023.](https://www.climatepolicyinitiative.org/publication/global-landscape-of-climate-finance-2023/) *Climate Policy Initiative*,[Raising ambition and accelerating delivery of climate finance.](https://www.lse.ac.uk/granthaminstitute/publication/raising-ambition-and-accelerating-delivery-of-climate-finance/) *Independent High-Level Expert Group on Climate Finance*
CC_Judge,7 November 2025_The secret to surviving political changes- strategic hibernation.md,The secret to surviving political changes: strategic hibernation,Strategic hibernation means taking a well-thought-through break from certain activities – at least publicly – and this often means lower external visibility.,"In times of turmoil and uncertainty, it is often better to walk without speaking, says Christopher Marquis, Sinyi Professor of Chinese Business at Cambridge Judge Business School.",Professor Christopher Marquis explains that strategic hibernation can be a particularly good tactic following a change in government policy.,"For example, Microsoft has created an emissions impact dashboard for other firms to estimate their carbon emissions and emissions already saved through cloud services."
CC_Judge,7 October 2025_How psychometrics can enhance AI healthcare evaluation.md,Assessing medical skills with AI: a psychometric approach to knowledge and behavior evaluation,"[David Stillwell] suggests several assessment formats that are not limited to benchmarks – including practical, observational and situational assessment.",GMAI can be used for evaluating empathy in interaction with patients as an important competency that benchmarks alone may not properly evaluate.,Human oversight is expected to diminish or become more selective and high level as GMAI is integrated into routine healthcare services.,"Robust evaluation of GMAI necessitates joint efforts from researchers, practitioners in computer science, medicine, psychometrics, and collaborations with health care institutions."
CC_Judge,8 April 2026_How the structure of online reviews shapes their helpfulness.md,The role of review structure in perceived helpfulness,"For highly rated products, reviews that start with criticisms before shifting to positive evaluations are more credible and balanced.","For average-rated products, escalating negativity in the review is most helpful for readers who evaluate products of middling quality.","For low-rated products, positive openings make reviews more helpful. Reviews that begin positively and remain steady in tone are perceived as more receptive by recipients.",Micro-prompts on review platforms can be structured to encourage reviewers to start with minor issues for highly rated products or to open constructively for low-rated products.
CC_Judge,9 April 2025_How AI is changing the way we work and how we’re governed.md,How AI is changing the way we work and how we’re governed,"Estonia's flagship project Bürokratt, a virtual assistant network launched in 2022 to streamline citizen-government interactions.",India’s example of inclusive AI: defying the myth that widescale AI initiatives must be led by Big Tech multinationals with billion-dollar budgets.,"France's approach to sustainable energy supply for powering data centers, presenting itself as an attractive destination for energy-intensive AI companies.",Michael Barrett’s research on healthcare data bias and the use of synthetic data to limit such prejudice.
CC_Judge,9 December 2025_Why mission-oriented innovation must be location-based.md,Why mission-oriented innovation must be location-based,Encouragement of bottom-up experimentation,Robust evaluation frameworks,National missions depend on regional strength,"A more granular, place-aware approach to both design and assessment is essential"
CC_Judge,9 January 2025_Beyond AI- what about the human side of the future of work-.md,The Quality of the Relationship Between Employees and Management and Its Causal Effects on Business Outcomes,[Read more](https://www.jbs.cam.ac.uk/2024/the-quality-of-the-relationship-between-employees-and-management/) ,[![Working from home.](https://www.jbs.cam.ac.uk/wp-content/uploads/2023/11/2023-homeworking-stress-pandemic-767x410-1.jpg)](https://www.jbs.cam.ac.uk/2023/quitting-during-the-pandemic-what-social-media-can-tell-us/) ,[Quitting during the pandemic: what social media can tell us](https://www.jbs.cam.ac.uk/2023/quitting-during-the-pandemic-what-social-media-can-tell-us/) ,[Human-Centric Approaches to the Future of Work](/tag/human-centric-approaches-to-the-future-of-work)
CC_Judge,9 September 2025_Humanlike AI in the workplace- comfort or control-.md,"Humanlike AI may soon sit beside us at work, but we must ensure they are partners and not replacements",[When AI gets personal: employee emotional responses to anthropomorphic AI agents in a virtual workspace](https://doi.org/10.1016/j.chbah.2025.100189),New study’s model predicts how AI will perform on unseen tasks,[Alumnus writes on the trends that change the face of banking](https://www.jbs.cam.ac.uk/2026/alumnus-writes-on-the-trends-that-change-the-face-of-banking/),Research grant on AI-assisted farming in emerging markets
TaylorWessing,1 April 2026_CJEU Ruling Reshapes Poland’s Pharmacy Advertising Rules.md,CJEU Ruling Reshapes Poland’s Pharmacy Advertising Rules,"The Court of Justice of the European Union (CJEU) held that Article 94a(1) of the Polish Pharmaceutical Law, which prohibited advertising of pharmacies, is incompatible with the Treaty on the Functioning of the European Union (TFEU) and Directive 2000/31/EC on electronic commerce.","The only permitted communication concerned information on the location and opening hours. In practice, the provision was interpreted very strictly by the Polish Pharmaceutical Inspection.",A general and absolute prohibition on pharmacy advertising constitutes a disproportionate restriction under EU law.,"The draft proposal introduces targeted restrictions on pharmacy advertising, prohibiting certain promotional activities."
TaylorWessing,1 December 2025_EU lawmakers strike a deal on payments reforms.md,EU lawmakers strike a deal on payments reforms,Payment service providers (PSPs) will be required to share fraud-related information between themselves and to check that a payee’s name and unique identifier match.,"If a PSP does not put in place suitable anti-fraud mechanisms, it will be liable for a customer's losses.","In an attempt to tackle 'spoofing fraud', where a scammer impersonates a PSP employee and deceives the customer into approving a payment, the PSP must refund the amount in full provided the customer reports the fraud to the police and informs their PSP.",PSPs will be obliged to inform customers about all charges before the initiation of a payment.
TaylorWessing,11 December 2025_Financial Services Matters - December 2025.md,Financial Services Matters - December 2025,FCA announces measures to boost investment culture,HM Treasury update on provisional authorisation regime,FPC assessment of bank capital requirements,Bank of England consultation on regulating systemic stablecoins
TaylorWessing,11 December 2025_High Court upholds FCA decision to name firm in investigation announcement.md,High Court upholds FCA decision to name firm in investigation announcement,The baseline for exceptionality is to be measured against 'investigated situations' rather than 'regulated situations'.,The desirability of Option 3 (a naming announcement) should be judged against the two other alternatives available to the FCA: Option 1 (no announcement) and Option 2 (an anonymised announcement).,"In its approach to the exceptionality, the FCA must advance reasons that are relevant to naming, not just announcing.",The High Court did not accept CIT's argument that the FCA had misinterpreted ENFG.
TaylorWessing,12 February 2026_Financial Services Matters - February 2026.md,Financial Services Matters - February 2026,The Joint Money Laundering Steering Group (JMLSG) published final amendments to a number of paragraphs in Part I of its anti-money laundering (AML) and counter-terrorist financing (CTF) guidance for the financial services sector.,"The Treasury Select Committee hearing on the work of the Payment Systems Regulator (PSR) provided an overview of important topics relating to the regulation of the payments industry, including consolidation into the FCA, APP fraud reimbursement scheme, and social media's role in fraud.",The PSR has seen a 33% drop in APP fraud within its scope due to improved warnings and Confirmation of Payee implementation.,"The PSR is consulting on three remedies: information transparency and complexity, pricing and governance, and regulatory financial reporting."
TaylorWessing,12 January 2026_Financial Services Matters - January 2026.md,State of SupTech Report 2025,"Global suptech adoption has accelerated with 197 agencies across 140 countries deploying suptech, more than three times the 2022 adoption figures.","Financial authorities in advanced economies have greater deployment compared to their peers in emerging markets and developing economies (EMDEs), highlighting a global capability gap shaped by strategy and governance, skills, infrastructure, and budget constraints.","Recognition of the value of adopting supervisory technologies has increased, with 18% of agencies rating suptech applications as very effective, 33.5% rating applications as moderately effective and 34% as somewhat effective.",Technology adoption shows steady modernisation with continued reliance on foundational tools.
TaylorWessing,12 March 2026_Financial Services Matters - March 2026.md,12 March 2026 Financial Services Matters,"The FCA closed 282 reports with various actions taken, including informing FCA work for harm prevention and leading to action to reduce harm.","HM Treasury launched a consultation on changes to the appointed representative (AR) regime, proposing new regulatory gateways and extending FOS jurisdiction to ARs.","OFSI consulted on how UK financial sanctions regulations are applied in practice, seeking views on prevalence of 'hypothetical control' and practical challenges.","FATF published outcomes from its February 2026 plenary meeting, including reports on mutual evaluations and a paper on cyber-enabled fraud."
TaylorWessing,13 March 2026_Consumer and Retail in the News.md,Consumer and Retail in the News,M&S Food uses AI optimisation,Aldi supports British growers,BandQ partners with British Coatings Federation on UK paint recycling trial in selected stores,Clothing leads non-essential growth spending
TaylorWessing,16 February 2026_Stablecoins- no longer the new kid on the block.md,16 February 2026_Stablecoins- no longer the new kid on the block,"Some countries only allow non-banks to issue stablecoins, whilst others permit commercial banks to do so.",Some frameworks apply to foreign stablecoin issuers if they target local consumers or reference the local currency. Others only cover issuers registered domestically or subject to equivalent regulation.,"Requirements differ on timing, fees, and enforcement for redemption works in different countries.",Some countries require issuers to keep reserves separate from their own assets and explicitly give holders priority claims if the issuer fails.
TaylorWessing,16 March 2026_Prohibition of -dark patterns- in online financial services contracts.md,Prohibition of 'dark patterns' in online financial services contracts,The new Art. 246b § 4 Introductory Act to the Civil Code (EGBGB) will prohibit the use of manipulative practices ('dark patterns') when concluding distance contracts for financial services.,"Specifically, companies must design their online user interfaces in such a way that consumers are not deceived or manipulated or otherwise materially distorted or impaired in their ability to make a free and informed decision when concluding an online financial services contract.","Violations of the new provisions may also constitute misleading commercial practices under the new Sec. 5(6) UWG, leading to claims under the UWG (in particular injunctive relief, removal, and damages).",Financial service providers are advised to check their websites and apps to see whether and what adjustments they need to make in order to comply with the requirements on dark patterns from 19 June 2026.
TaylorWessing,17 December 2025_A quantum computing leap for financial services-.md,A quantum computing leap for financial services,Explainability is central to fair outcomes and regulatory confidence.,Market consolidation in the quantum ecosystem may lead to risks of concentrations and dependency.,Quantum methods can speed up Monte Carlo estimates by reducing error reduction requirements.,"There are significant hardware, software, integration, algorithmic, and cost challenges for applying quantum computing to financial services."
TaylorWessing,17 December 2025_EU Markets Integration & Supervision Package- Key Proposals.md,EU Markets Integration & Supervision Package: Key Proposals,The European Commission published the Market Integration and Supervision Package to achieve targeted amendments to existing financial services legislation.,"The SIU, a key pillar of the EU Commission's strategy to deepen capital markets integration, is part of the Market Integration and Supervision Package.",The existing fragmentation within the EU Single Market has erected intra-EU barriers hindering cross-border provision of services equivalent to a tariff rate of 110% (on services alone).,The Commission believes that one of the main reasons for the high market capitalisation in financial markets is due to a very high level of fragmentation of the EU Single Market for financial services.
TaylorWessing,18 March 2026_Germany- four years of cancellation buttons – status quo and new developments.md,18 March 2026 Germany - Four Years of Cancellation Buttons – Status Quo and New Developments,"Design of the cancellation page, including elements permitted on the confirmation page and prohibition of dark patterns.","Authentication requirements for cancellation requests, including excessive authentication and password request limitations.",Scope of the law under scrutiny regarding the term 'website' for cancellation button requirements.,Upcoming EU-wide withdrawal function implementation in Germany.
TaylorWessing,20 January 2026_Fintech Outlook 2026- Key trends to watch.md,20 January 2026 Fintech Outlook - Key trends to watch,EMIs will become a sub-category of payment institutions (PIs) under the new framework.,"The PSR will contain conduct requirements applicable to payment institutions and e-money issuers, including transparency and information requirements as well as provisions on rights and obligations of users.",Requirements on strong customer authentication (SCA) will be contained in the PSR from now on.,The revised framework introduces stricter fraud prevention requirements for payment institutions and imposes new obligations on online platform operators.
TaylorWessing,20 March 2026_Consumer and Retail in the News.md,Consumer and Retail in the News,Primark boosts worker pay nationally,Wickes eyes 300-store expansion,Aldi scraps checkout-free trial,John Lewis bets on AI
TaylorWessing,20 March 2026_Limits to the GDPR Right of Access and the ECJ’s New Causality Brake.md,Limits to the GDPR Right of Access and the ECJ’s New Causality Brake,The ECJ has introduced a substantial limitation through the plea of abuse of rights for the right of access under Art. 15 GDPR.,"The ECJ confirms that even an initial request for access can be 'excessive' within the meaning of Art. 12(5) GDPR, based on the abusive intent rather than the mere number of requests.","The ECJ's ruling on Article 82(1) of the GDPR clarifies that a claim for damages can arise from infringements not involving direct data processing, such as the refusal to provide access.","The ECJ establishes that the causal link can be broken through own conduct, allowing controllers to defend themselves by proving the data subject's own conduct was the decisive cause of any damage claimed."
TaylorWessing,21 April 2026_Online coaching and distance learning- Federal Court of Justice clarifies application of the Distance Learning Protection Act.md,Federal Court of Justice clarifies application of the Distance Learning Protection Act,Synchronous online teaching may be equivalent to face-to-face teaching and thus fall outside the scope of the FernUSG.,"Monitoring of learning success is deemed to exist even where participants have a contractual right to ask questions, as long as they can test their understanding of the learning material through live coaching sessions.",The Federal Court of Justice has clarified that synchronous online teaching involving 'bidirectional real-time communication' differs fundamentally from distance learning methods where participants study independently.,There is strong evidence to suggest that the application of the FernUSG should be rejected if the synchronous components predominate (> 50%).
TaylorWessing,"22 April 2026_#7- State of the EU Crypto Industry- MiCA, Tokenisation and What Comes Next.md","State of the EU Crypto Industry: MiCA, Tokenisation and What Comes Next","The EU regulatory landscape for crypto-assets is evolving at pace, bringing both clarity and complexity for market participants.","This episode unpacks the implications of the MiCA framework, alongside the opportunities and risks associated with stablecoins and their growing role in digital finance.",The conversation also explores the tokenization of financial instruments and the expanding relevance of distributed ledger technology (DLT) within existing regulatory structures.,Highlighting how innovation is being shaped – and sometimes constrained – by regulation.
TaylorWessing,23 January 2026_EU Inc.- Founders and companies with expansion plans must now think strategically.md,EU Inc.: Founders and companies with expansion plans must now think strategically,The European Union aims to make it much easier to start a business and strengthen the single market as a unified economic area.,"Foundations of EU Inc. are to be established as a private limited liability company, allowing founders' personal assets to remain protected.","EU Inc. will have no minimum capital requirement, making it accessible for start-ups and small businesses.",EU Inc. aims to simplify cross-border business activities by aiming for a uniform tax framework at the EU level.
TaylorWessing,24 April 2026_Law Against Digital Violence – New Obligations for Online Service Providers.md,Law Against Digital Violence – New Obligations for Online Service Providers,"The draft bill imposes obligations on providers of digital services and internet access services, including new criminal offenses to adapt criminal provisions to the 'new phenomena of the digital age'.",Service providers must disclose certain user data upon a court order to victims of specific criminal offenses for civil claims.,Providers of internet access services may be required to match and store customer records received from the court.,"Social network providers may be required to suspend users' accounts who have used their accounts to commit serious infringements, with conditions."
TaylorWessing,"26 March 2026_Prediction Markets in Germany and Europe- Legal Status, Risks, and Opportunities.md","Prediction Markets in Germany and Europe: Legal Status, Risks, and Opportunities",Prediction markets are platforms that allow participants to trade contracts whose value is contingent upon the outcome of a future event.,"In Germany, prediction markets may be subject to the gambling provisions outlined in the Interstate Treaty on Gambling 2021 (ISTG 2021).",Prediction markets can attempt to position themselves as financial derivatives platforms rather than being categorized as gambling services.,Operators planning to launch or expand a prediction market platform in Europe must develop a clear and robust regulatory strategy.
TaylorWessing,27 March 2026_Consumer and Retail in the News.md,Consumer and Retail in the News,[Pinterest launches new shoppable TV series](https://retailrewired.co.uk/2026/03/23/pinterest-launches-new-shoppable-tv-series-to-move-customers-from-content-to-conversion/),[UK grocery market splits into two-speed economy](https://www.grocerygazette.co.uk/2026/03/12/uk-grocery-market-splitting-into-two-speed-economy-research-finds/),[Danone buys Huel for €1bn](https://www.bbc.co.uk/news/articles/czre7pl600go),[Coca-Cola launches new large Diet Coke can](https://www.grocerygazette.co.uk/2026/03/23/coca-cola-launches-biggest-diet-coke-can-yet-with-premier-league-themed-promotion/)
TaylorWessing,27 March 2026_EU Inc. – The 28th Regime- How the European Commission intends to revolutionise the formation of companies.md,EU Inc. – The 28th Regime: How the European Commission intends to revolutionise the formation of companies,"The formation of an EU Inc. is intended to be significantly faster, less bureaucratic and more cost-effective compared to previous company formations.",An EU Inc. should be capable of being formed with virtually no initial capital according to Article 62(1) of the proposal.,"The requirement for notarial certification of the transfer of shares is entirely waived in an EU Inc., as a digitally signed contract (in accordance with the eIDAS standard) shall be sufficient.","Data submission to various authorities, agencies, registers and social security institutions will be reduced through the use of the European Unique Identifier (EUID)."
TaylorWessing,6 November 2025_Financial Services Matters - November 2025.md,Financial Services Matters - November 2025,UK regulation action plan update.,EU regulatory agenda for 2026.,FCA consultation on fund tokenisation.,FCA sets out next steps for Open Banking and Open Finance.
CC_Judge,2 April 2025_AI is changing innovation – here’s how.md,New study’s model predicts how AI will perform on unseen tasks,A new study led by the University of Cambridge introduces an 'ability profile' for artificial intelligence models to predict how they will perform on any tasks - including unfamiliar ones.,"Soniya Gupta-Rawal, a PhD candidate at Cambridge Judge Business School, has been awarded a prestigious PEDL PhD Grant of £25,000 for her PhD research project under a special exploratory research grant (ERG) programme from the organisations Private Enterprise Development in Low Income Countries and the Centre for Economic Policy Research.",The Cambridge Digital Mining Industry Report 2025 dives into the Bitcoin mining sector where companies are leveraging existing power contracts and data centre infrastructure to service AI workloads.,AI is impacting sustainability efforts in healthcare by helping to minimise hospital visits and cut down on emissions from unnecessary treatments.
CC_Judge,2 April 2025_AI is changing innovation – here’s how.md,New study’s model predicts how AI will perform on unseen tasks,"A new study led by the University of Cambridge introduces an 'ability profile' for artificial intelligence models to predict how they will perform on any tasks - including unfamiliar ones, greatly advancing understanding beyond current AI benchmarks that only tell how an AI model performs on a specific test.","Soniya Gupta-Rawal, a PhD candidate at Cambridge Judge Business School, has been awarded a prestigious PEDL PhD Grant of £25,000 for her PhD research project under a special exploratory research grant (ERG) programme from the organisations Private Enterprise Development in Low Income Countries and the Centre for Economic Policy Research. Only 12 projects have been funded under this special call.","AI is transforming the way businesses approach their sustainability efforts by making energy consumption more efficient, helping in waste management and enhancing decision-making.",The adoption of artificial intelligence (AI) could reduce global greenhouse gas emissions by 4% and increase global GDP by 4.4% by 2030.
CC_Judge,2 April 2025_AI is changing innovation – here’s how.md,New study's model predicts how AI will perform on unseen tasks,A new study led by the University of Cambridge introduces an 'ability profile' for artificial intelligence models to predict how they will perform on any tasks - including unfamiliar ones.,"The report titled 'Cambridge Digital Mining Industry Report 2025' dives into the Bitcoin mining sector, where companies are leveraging existing power contracts and data centre infrastructure to capitalise on AI workloads.","US-based Crusoe Energy addresses natural gas flaring, a major source of greenhouse gas emissions by capturing wasted gas to generate electricity on site for powering modular data centres that deliver high-performance computing crucial for AI training.",Adoption of artificial intelligence (AI) could reduce global greenhouse gas emissions by 4% and increase global GDP by 4.4% by 2030.
CC_Judge,2 April 2025_AI is changing innovation – here’s how.md,New study's model predicts how AI will perform on unseen tasks,"A new study led by the University of Cambridge introduces an 'ability profile' for artificial intelligence models to predict how they will perform on any tasks - including unfamiliar ones, greatly advancing understanding beyond current AI benchmarks that only tell how an AI model performs on a specific test.","Soniya Gupta-Rawal, a PhD candidate at Cambridge Judge Business School, has been awarded a prestigious PEDL PhD Grant of £25,000 for her PhD research project under a special exploratory research grant (ERG) programme from the organisations Private Enterprise Development in Low Income Countries and the Centre for Economic Policy Research. Only 12 projects have been funded under this special call.","AI is transforming the way businesses approach their sustainability efforts by making energy consumption more efficient, helping in waste management and enhancing decision-making.",The adoption of artificial intelligence (AI) could reduce global greenhouse gas emissions by 4% and increase global GDP by 4.4% by 2030.
CC_Judge,2 April 2025_AI is changing innovation – here’s how.md,New study's model predicts how AI will perform on unseen tasks,A new study led by the University of Cambridge introduces an 'ability profile' for artificial intelligence models to predict how they will perform on any tasks - including unfamiliar ones.,The implications of this internationalisation-at-a-distance strategy are extensive. The new approaches to internationalization made possible by AI suggests the need to re-think important elements of accepted international business theory.,"A report led by the Cambridge Centre for Alternative Finance (CCAF) at Cambridge Judge dives into the Bitcoin mining sector, where companies are increasingly leveraging existing power contracts and data centre infrastructure to capitalise on the skyrocketing demand for servicing AI workloads.",AI is impacting sustainability efforts in healthcare. Digital health tools are helping to minimise hospital visits and cut down on emissions from unnecessary treatments.
CC_Judge,03 December 2025_The Stabilising Effect of Domestic Investor Participation in Equity Fund Markets.pdf,The Stabilising Effect of Domestic Investor Participation in Equity Fund Markets,Domestic investors play a stabilizing role in equity fund markets.,Increased domestic investor participation leads to more stable market conditions.,Investors' confidence is boosted by the presence of domestic funds.,Domestic funds contribute positively to overall market stability.
